Order ID,Sales,Profit,City,State,Customer Segment,Product Category
48515,725.8,327.45,Potomac,Maryland,Consumer,Office Supplies
48518,585.47,178.14,Milwaukee,Wisconsin,Corporate,Office Supplies
48544,831.5805,273.05,Greenville,Mississippi,Small Business,Technology
48548,13.71,-10.27,Dover,New Hampshire,Corporate,Office Supplies
48576,464.59,168.22,Minot,North Dakota,Home Office,Office Supplies
48576,316.68,-161.00,Minot,North Dakota,Home Office,Office Supplies
48577,201.83,34.98,Columbia,Tennessee,Corporate,Office Supplies
48609,176.34,-103.32,Winchester,Virginia,Corporate,Office Supplies
48609,186.5,4.16,Winchester,Virginia,Corporate,Office Supplies
48614,7965.9025,2311.96,Lino Lakes,Minnesota,Corporate,Technology
48615,16.91,0.21,Wylie,Texas,Corporate,Office Supplies
48615,464.66,219.02,Wylie,Texas,Corporate,Furniture
48641,66.83,23.16,Fresno,California,Small Business,Office Supplies
48642,111.83,19.36,Catonsville,Maryland,Home Office,Office Supplies
48642,4159.628,1332.91,Catonsville,Maryland,Home Office,Technology
48642,37.73,-13.72,Cloverleaf,Texas,Home Office,Office Supplies
48642,519.69,-122.09,Cloverleaf,Texas,Home Office,Technology
48643,9171.71,2636.01,Hampton,Virginia,Home Office,Technology
48643,18.05,0.13,Harrisonburg,Virginia,Home Office,Office Supplies
48643,2896.358,583.50,Harrisonburg,Virginia,Home Office,Technology
48672,255.7,-35.74,Atascadero,California,Small Business,Office Supplies
48673,570.14,-90.72,Boise,Idaho,Home Office,Office Supplies
48704,1247.8595,-55.80,Greer,South Carolina,Home Office,Technology
48706,31.2,-2.81,Vineland,New Jersey,Small Business,Office Supplies
48706,132.78,-130.96,Waltham,MA,Small Business,Office Supplies
48709,47.12,-47.01,Pacifica,California,Corporate,Office Supplies
48710,29.24,-1.73,Amarillo,Texas,Home Office,Office Supplies
48742,825.63,379.74,Boise,Idaho,Consumer,Office Supplies
48772,3202.25,991.26,Prior Lake,Minnesota,Small Business,Furniture
48772,81.25,-44.54,Prior Lake,Minnesota,Small Business,Office Supplies
48772,57.17,-24.03,Prior Lake,Minnesota,Small Business,Office Supplies
48772,41.97,-37.03,Prior Lake,Minnesota,Small Business,Office Supplies
48772,35.64,-0.71,Prior Lake,Minnesota,Small Business,Office Supplies
48773,51.27,3.27,West Mifflin,Pennsylvania,Small Business,Office Supplies
48774,7323.78,573.55,Port Chester,New York,Small Business,Furniture
48775,108.11,-62.23,Roy,Utah,Corporate,Office Supplies
48800,28761.52,285.11,Inver Grove Heights,Minnesota,Home Office,Technology
48801,2387.61,527.13,Salem,Oregon,Home Office,Furniture
48803,200.41,-23.65,Westminster,Colorado,Home Office,Office Supplies
48832,4480.89,195.04,San Ramon,California,Small Business,Furniture
48836,2651.21,-93.85,Costa Mesa,California,Home Office,Furniture
48837,4799.7885,1231.89,Sarasota,Florida,Corporate,Technology
48839,97.13,-37.06,Pekin,Illinois,Corporate,Office Supplies
48868,7647.97,-1014.01,Wilmington,North Carolina,Corporate,Office Supplies
48868,6861.8545,1754.08,Wilmington,North Carolina,Corporate,Technology
48896,856.9,106.93,Prattville,Alabama,Home Office,Office Supplies
48900,337.61,15.61,Greenville,Mississippi,Small Business,Office Supplies
48900,636.34,-99.26,Greenville,Mississippi,Small Business,Office Supplies
48902,53.29,-28.88,King of Prussia,Pennsylvania,Corporate,Office Supplies
48929,2096.7,939.67,Stoneham,MA,Small Business,Office Supplies
48929,55.43,-48.91,Stratford,Connecticut,Small Business,Office Supplies
48931,750.66,120.05,Savage,Minnesota,Corporate,Technology
48931,254.32,-117.39,Shakopee,Minnesota,Corporate,Technology
48931,2149.37,217.87,Shakopee,Minnesota,Corporate,Furniture
48935,106.2,48.76,Laguna Hills,California,Consumer,Office Supplies
48961,520.68,-143.66,Kent,Ohio,Small Business,Office Supplies
48961,358.78,-76.90,Kent,Ohio,Small Business,Office Supplies
48963,81.87,-31.14,Worcester,MA,Home Office,Office Supplies
48993,122.42,-37.04,Poinciana,Florida,Consumer,Office Supplies
48994,1086.39,-311.23,Milford,Connecticut,Consumer,Office Supplies
48998,180.39,-8.11,Coeur D Alene,Idaho,Home Office,Office Supplies
49026,411.75,-182.87,El Centro,California,Corporate,Office Supplies
49027,708.83,35.08,Denver,Colorado,Home Office,Furniture
49029,8223.07,2549.40,Highland,Indiana,Corporate,Technology
49056,300.07,-209.58,Manchester,New Hampshire,Home Office,Office Supplies
49056,248.3955,-260.35,Rutland,Vermont,Home Office,Technology
49059,128,45.51,Ottumwa,Iowa,Home Office,Office Supplies
49059,252.66,32.86,Ottumwa,Iowa,Home Office,Office Supplies
49062,103.32,-25.68,Bella Vista,Arkansas,Home Office,Office Supplies
49088,130.11,-47.69,Detroit,Michigan,Consumer,Technology
49088,4012.58,-425.14,Detroit,Michigan,Consumer,Office Supplies
49088,1295.54,214.23,East Lansing,Michigan,Consumer,Office Supplies
49094,846.85,-25.98,Mineral Wells,Texas,Consumer,Technology
49123,305.76,-22.53,Fruit Cove,Florida,Corporate,Office Supplies
49123,25.48,-26.80,Fruit Cove,Florida,Corporate,Technology
49125,177.41,-116.05,Farmers Branch,Texas,Corporate,Office Supplies
49126,5661.08,1055.47,Apple Valley,Minnesota,Corporate,Furniture
49153,2245.78,-432.46,Wichita,Kansas,Small Business,Furniture
49154,1523.5,-807.89,Freeport,Illinois,Home Office,Office Supplies
49155,3760.3065,593.18,Mauldin,South Carolina,Small Business,Technology
49189,249.59,101.82,Clayton,MO,Home Office,Office Supplies
49190,28.04,-4.45,Essex Junction,Vermont,Corporate,Office Supplies
49216,96.71,-72.44,Missouri City,Texas,Home Office,Office Supplies
49216,259.69,-45.82,Munster,Indiana,Home Office,Office Supplies
49216,2503.86,-172.48,Munster,Indiana,Home Office,Technology
49216,374.67,30.63,Munster,Indiana,Home Office,Office Supplies
49218,86.64,-73.07,Logan,Utah,Corporate,Office Supplies
49220,409.97,39.36,Bradenton,Florida,Corporate,Office Supplies
49221,399.64,-15.42,Radnor,Pennsylvania,Corporate,Technology
49221,277.35,-103.28,Radnor,Pennsylvania,Corporate,Office Supplies
49223,238.25,-83.55,Owosso,Michigan,Corporate,Office Supplies
49255,1357.44,-102.30,Sharon,Pennsylvania,Corporate,Furniture
49283,334.71,31.74,Minnetonka Mills,Minnesota,Home Office,Office Supplies
49312,164.41,-128.52,Hanover,MA,Corporate,Office Supplies
49312,1882.18,336.26,Saco,Maine,Corporate,Furniture
49313,307.76,-22.88,Fairmont,West Virginia,Small Business,Furniture
49313,1129.9305,574.16,Fairmont,West Virginia,Small Business,Technology
49319,98.82,-68.66,Pearl,Mississippi,Corporate,Technology
49319,289.19,-69.03,Pearl,Mississippi,Corporate,Office Supplies
49344,672.93,27.85,Nicholasville,Kentucky,Home Office,Technology
49344,803.33,-745.20,Nicholasville,Kentucky,Home Office,Office Supplies
49346,94.35,42.22,East Point,Georgia,Corporate,Furniture
49346,276.75,-117.91,East Point,Georgia,Corporate,Office Supplies
49349,123.34,0.64,Madison,Wisconsin,Home Office,Office Supplies
49349,1642.47,-524.03,Manitowoc,Wisconsin,Home Office,Office Supplies
49350,375.11,-331.63,Marion,Ohio,Small Business,Office Supplies
49351,109.92,24.75,Richmond,Kentucky,Corporate,Office Supplies
49380,22145.37,6138.48,Reston,Virginia,Consumer,Technology
49381,1537.5,-531.92,Shirley,New York,Consumer,Office Supplies
49409,1457.78,68.23,Miami,Florida,Consumer,Technology
49412,9418.14,909.36,Pittsburg,Kansas,Small Business,Technology
49441,1981.26,100.80,Apple Valley,Minnesota,Home Office,Furniture
49442,131.12,-24.81,Orem,Utah,Corporate,Office Supplies
49443,396.15,-10.98,Hillside,New Jersey,Home Office,Office Supplies
49472,103.2,17.89,Auburn,Maine,Small Business,Office Supplies
49472,144.14,12.09,Lynn,MA,Small Business,Technology
49472,30.65,0.08,Newburyport,MA,Small Business,Office Supplies
49477,75.94,-16.56,Fairmont,West Virginia,Corporate,Office Supplies
49479,5615.4,1807.16,Royal Palm Beach,Florida,Consumer,Technology
49504,318.94,-195.60,Hilton Head Island,South Carolina,Consumer,Technology
49505,97.74,-8.50,Wooster,Ohio,Home Office,Office Supplies
49505,335.59,85.83,Wooster,Ohio,Home Office,Technology
49510,44.1,-6.22,Des Moines,Iowa,Corporate,Office Supplies
49511,150.29,5.04,Danville,Kentucky,Home Office,Office Supplies
49538,730.51,217.57,Beaumont,Texas,Consumer,Furniture
49541,503.75,16.46,Hot Springs,Arkansas,Home Office,Office Supplies
49575,507.44,170.90,Monroeville,Pennsylvania,Corporate,Office Supplies
49600,1692.03,574.44,Lake Worth,Florida,Home Office,Office Supplies
49601,1756.46,-101.19,Apple Valley,Minnesota,Home Office,Furniture
49602,4878.64,-519.94,Richland,Washington,Home Office,Furniture
49607,1056.6435,-586.20,Alexandria,Virginia,Consumer,Technology
49634,403.73,-44.13,Madison Heights,Michigan,Consumer,Office Supplies
49634,86.85,-67.22,Madison Heights,Michigan,Consumer,Technology
49634,132.31,10.91,Sioux City,Iowa,Consumer,Office Supplies
49638,196.07,-77.66,Greenville,Mississippi,Home Office,Technology
49666,259.25,-64.03,Freeport,New York,Home Office,Office Supplies
49668,93.22,-15.37,Greenfield,Wisconsin,Home Office,Office Supplies
49730,1039.56,-394.69,Bryan,Texas,Home Office,Furniture
49735,1929.19,570.67,Savannah,Georgia,Corporate,Office Supplies
49760,44.84,37.74,Burlington,North Carolina,Home Office,Furniture
49760,1281.1795,-26.62,Burlington,North Carolina,Home Office,Technology
49760,710.33,62.53,Cary,North Carolina,Home Office,Office Supplies
49761,1090.6,300.91,Liberal,Kansas,Corporate,Technology
49762,99.13,23.74,East Meadow,New York,Corporate,Office Supplies
49763,49.04,9.29,Saint Cloud,Minnesota,Corporate,Office Supplies
49763,2320.35,-237.62,Saint Cloud,Minnesota,Corporate,Furniture
49764,395.37,17.15,Goodyear,Arizona,Home Office,Office Supplies
49767,634.38,272.40,Alamogordo,New Mexico,Small Business,Office Supplies
49767,5196.19,2052.13,Alamogordo,New Mexico,Small Business,Technology
49767,50.47,-31.70,Alamogordo,New Mexico,Small Business,Office Supplies
49797,341.1,-4.75,Berea,Ohio,Small Business,Office Supplies
49797,171.68,-116.56,Berea,Ohio,Small Business,Office Supplies
49798,1424.95,-517.83,Great Falls,Montana,Home Office,Furniture
49798,321.5,20.31,Great Falls,Montana,Home Office,Office Supplies
49799,1614.97,-593.15,Pine Bluff,Arkansas,Home Office,Furniture
49799,2119.0415,-6.57,Pine Bluff,Arkansas,Home Office,Technology
49824,1900.226,440.20,New Milford,New Jersey,Small Business,Technology
49828,272.39,-91.48,Bella Vista,Arkansas,Consumer,Office Supplies
49830,519.65,26.36,Decatur,Alabama,Small Business,Office Supplies
49830,16949.44,7858.08,Eden,North Carolina,Small Business,Office Supplies
49831,274.32,-58.24,West Babylon,New York,Small Business,Office Supplies
49862,75.73,29.46,Virginia Beach,Virginia,Small Business,Office Supplies
49889,533.47,-50.21,Clarksburg,West Virginia,Home Office,Office Supplies
49889,61.94,-22.32,Clarksburg,West Virginia,Home Office,Office Supplies
49891,88.4,35.50,Augusta,Maine,Consumer,Office Supplies
49891,259.83,80.73,Wilmington,MA,Consumer,Office Supplies
49892,171.14,-1172.75,Binghamton,New York,Corporate,Office Supplies
49921,756.15,-280.28,Rock Island,Illinois,Small Business,Technology
49921,18.15,-7.26,Rock Island,Illinois,Small Business,Office Supplies
49924,204.15,-155.53,Waco,Texas,Home Office,Office Supplies
49924,33.11,-35.96,Waco,Texas,Home Office,Furniture
49925,3.41,-1.78,Lancaster,California,Corporate,Office Supplies
49927,139.54,-54.08,Inver Grove Heights,Minnesota,Home Office,Office Supplies
49927,199.52,13.44,Inver Grove Heights,Minnesota,Home Office,Furniture
49927,85.66,6.67,Inver Grove Heights,Minnesota,Home Office,Office Supplies
49952,1323.67,630.28,Bloomington,Illinois,Corporate,Furniture
49953,283.5,-51.47,Franklin,Tennessee,Home Office,Technology
49953,242.13,-94.74,Franklin,Tennessee,Home Office,Office Supplies
49954,1921.1275,248.58,Tigard,Oregon,Home Office,Technology
49984,57.28,7.31,Boston,MA,Small Business,Office Supplies
49984,227.87,-130.61,Fairhaven,MA,Small Business,Office Supplies
49986,110.36,8.60,Creve Coeur,MO,Consumer,Office Supplies
49987,242.284,51.75,Sarasota,Florida,Consumer,Technology
49987,1795.49,-626.04,Trenton,Michigan,Consumer,Furniture
49987,926.58,-226.51,Trenton,Michigan,Consumer,Furniture
49988,7731.09,-222.17,Elmira,New York,Home Office,Office Supplies
49988,10162.576,-969.05,Elmira,New York,Home Office,Furniture
49988,5834.6465,1619.66,Elmira,New York,Home Office,Technology
49989,1854.94,-559.78,Cumberland,Rhode Island,Small Business,Technology
49990,5155.35,501.51,Hammond,Indiana,Corporate,Technology
50016,1093.6355,119.17,Taylors,South Carolina,Consumer,Technology
50017,1502.47,214.05,Warren,Ohio,Home Office,Office Supplies
50017,2014.13,-794.94,Warren,Ohio,Home Office,Office Supplies
50048,35.48,-9.19,Savage,Minnesota,Corporate,Office Supplies
50048,15,-11.02,Savage,Minnesota,Corporate,Office Supplies
50051,103.72,-72.06,Bartlesville,Oklahoma,Corporate,Office Supplies
50051,185.15,10.20,Bartlesville,Oklahoma,Corporate,Furniture
50051,308.64,91.08,Willoughby,Ohio,Corporate,Furniture
50054,5369.46,1370.26,Texarkana,Arkansas,Corporate,Technology
50054,1439.96,182.46,Texarkana,Arkansas,Corporate,Office Supplies
50055,13.45,-8.20,Greenville,Mississippi,Small Business,Office Supplies
50055,75.79,-18.77,Greenville,Mississippi,Small Business,Office Supplies
50081,538.51,-88.75,Kokomo,Indiana,Corporate,Furniture
50083,13671.94,5711.96,Shaker Heights,Ohio,Small Business,Technology
50087,58.86,6.96,Atlanta,Georgia,Corporate,Office Supplies
50117,47.44,14.49,Arlington Heights,Illinois,Small Business,Office Supplies
50118,337.38,-409.79,Surprise,Arizona,Corporate,Furniture
50144,4169.93,1765.54,Greensburg,Pennsylvania,Home Office,Office Supplies
50145,325.58,152.28,Summerville,South Carolina,Corporate,Furniture
50145,458.8,305.87,Summerville,South Carolina,Corporate,Furniture
50146,2288.642,519.59,Kennewick,Washington,Consumer,Technology
50147,1504.01,211.04,Cary,North Carolina,Home Office,Office Supplies
50147,163.62,16.34,Cary,North Carolina,Home Office,Office Supplies
50148,17965.45,3459.43,Edmonds,Washington,Consumer,Technology
50181,289.73,-246.21,York,Pennsylvania,Small Business,Furniture
50183,116.55,-39.67,Sierra Vista,Arizona,Small Business,Office Supplies
50208,38.76,-12.13,Mount Pleasant,Michigan,Corporate,Office Supplies
50209,1863.02,823.26,Rose Hill,Virginia,Consumer,Office Supplies
50209,53.3,-46.20,Rose Hill,Virginia,Consumer,Office Supplies
50210,178.51,82.30,Marion,Iowa,Home Office,Office Supplies
50210,31.32,-30.26,Marion,Iowa,Home Office,Office Supplies
50242,1391.7645,-426.07,North Miami Beach,Florida,Corporate,Technology
50246,102.04,-47.67,Eagle,Idaho,Corporate,Office Supplies
50275,9704.37,-1565.91,Coconut Creek,Florida,Home Office,Technology
50275,211.94,-56.39,Coconut Creek,Florida,Home Office,Office Supplies
50276,390.35,71.03,Sanford,Maine,Small Business,Office Supplies
50278,51.21,-27.53,Bolingbrook,Illinois,Corporate,Office Supplies
50278,2195.55,-355.94,Bolingbrook,Illinois,Corporate,Furniture
50304,887.98,239.94,Greensboro,North Carolina,Corporate,Office Supplies
50304,72.46,-60.74,Greenville,North Carolina,Corporate,Furniture
50306,2010.89,564.07,Corpus Christi,Texas,Small Business,Office Supplies
50307,536.83,161.37,Dayton,Ohio,Corporate,Technology
50307,1734.31,647.25,Delaware,Ohio,Corporate,Office Supplies
50308,86.48,33.58,Ithaca,New York,Home Office,Office Supplies
50309,243.18,-314.22,Muskego,Wisconsin,Small Business,Office Supplies
50310,1811.3,520.41,Hays,Kansas,Corporate,Office Supplies
50310,4095.76,-444.14,Hays,Kansas,Corporate,Furniture
50310,482.37,34.03,Hays,Kansas,Corporate,Technology
50336,58.98,-17.79,Creve Coeur,MO,Consumer,Office Supplies
50337,122.99,21.48,Rancho Cucamonga,California,Consumer,Office Supplies
50337,14734.71,-3798.01,Rancho Cucamonga,California,Consumer,Technology
50338,551.44,28.70,Garden City,Michigan,Corporate,Technology
50370,122.05,-67.60,West Memphis,Arkansas,Corporate,Office Supplies
50373,1455.04,-7.58,Raytown,MO,Small Business,Office Supplies
50374,3482.41,1443.35,Moline,Illinois,Home Office,Office Supplies
50403,142.88,35.37,Palm Beach Gardens,Florida,Corporate,Office Supplies
50403,264.92,-97.06,Palo Alto,California,Corporate,Office Supplies
50404,3780.43,905.57,Kokomo,Indiana,Corporate,Office Supplies
50404,1961.68,-367.00,Kokomo,Indiana,Corporate,Furniture
50405,876.01,-108.00,Riverview,Florida,Small Business,Office Supplies
50432,2161.36,-92.37,Charlottesville,Virginia,Small Business,Furniture
50432,2494.92,816.72,Charlottesville,Virginia,Small Business,Office Supplies
50433,6628.55,1081.65,Bartlesville,Oklahoma,Home Office,Technology
50464,105.94,-13.33,Miami,Florida,Corporate,Office Supplies
50465,1337.08,-953.00,Port Orange,Florida,Small Business,Office Supplies
50466,6892.07,2754.16,Hinesville,Georgia,Home Office,Office Supplies
50469,839.19,76.38,Coral Gables,Florida,Consumer,Technology
50470,827.83,-57.73,Butte,Montana,Small Business,Office Supplies
50471,5859.25,1358.53,Revere,MA,Corporate,Furniture
50499,1758.41,238.52,Saint Louis Park,Minnesota,Small Business,Office Supplies
50500,64.86,22.05,Lynchburg,Virginia,Consumer,Office Supplies
50500,109.39,16.31,Lynchburg,Virginia,Consumer,Office Supplies
50501,801.45,227.59,Newnan,Georgia,Corporate,Technology
50503,1538.8655,-186.33,Waterloo,Iowa,Home Office,Technology
50532,267.06,76.47,Aiken,South Carolina,Small Business,Office Supplies
50532,82.98,13.82,Aiken,South Carolina,Small Business,Office Supplies
50533,1974.66,-929.68,Bellevue,Nebraska,Small Business,Office Supplies
50533,73.44,-53.78,Bellevue,Nebraska,Small Business,Furniture
50563,423.04,-270.70,Keizer,Oregon,Small Business,Office Supplies
50563,2197.4115,305.96,Lake Oswego,Oregon,Small Business,Technology
50564,11041.42,4456.25,Webster Groves,MO,Home Office,Office Supplies
50565,683.46,-138.82,Normal,Illinois,Corporate,Office Supplies
50566,389.28,-37.43,Texas City,Texas,Corporate,Office Supplies
50567,1505.67,-436.23,Bethesda,Maryland,Home Office,Furniture
50594,173.47,-4.96,Kennewick,Washington,Consumer,Office Supplies
50594,2832.88,668.96,Kennewick,Washington,Consumer,Technology
50625,29.12,7.13,West Jordan,Utah,Consumer,Office Supplies
50626,3267.41,248.19,Rose Hill,Virginia,Consumer,Furniture
50626,26126.92,9498.60,Rose Hill,Virginia,Consumer,Technology
50656,194.2,-139.13,Davis,California,Consumer,Office Supplies
50656,16451.33,5325.14,Davis,California,Consumer,Furniture
50656,485.97,48.60,Davis,California,Consumer,Furniture
50656,109.71,-20.95,Davis,California,Consumer,Furniture
50657,315.45,-305.88,Tysons Corner,Virginia,Corporate,Office Supplies
50657,60.02,0.94,Tysons Corner,Virginia,Corporate,Office Supplies
50657,7413.29,1148.23,Tysons Corner,Virginia,Corporate,Furniture
50663,1614.84,-716.55,Fairfield,Ohio,Consumer,Office Supplies
50688,600.22,27.86,Freeport,Illinois,Home Office,Office Supplies
50692,327.95,43.68,Scarsdale,New York,Corporate,Office Supplies
50692,5606.91,-300.85,Scarsdale,New York,Corporate,Furniture
50721,9758.7,3793.70,Broken Arrow,Oklahoma,Home Office,Office Supplies
50725,129.88,-89.90,Albany,New York,Consumer,Furniture
50725,2441.1405,261.96,Richmond,Virginia,Consumer,Technology
50726,9248.74,2532.00,Everett,Washington,Corporate,Furniture
50726,98.88,36.01,Everett,Washington,Corporate,Office Supplies
50754,64.0305,-58.34,Batavia,Illinois,Consumer,Technology
50756,470.39,-147.99,Eden,North Carolina,Home Office,Technology
50756,15.04,-6.12,Eden,North Carolina,Home Office,Office Supplies
50758,128.5,-44.69,Stillwater,Oklahoma,Corporate,Office Supplies
50759,2422.721,366.18,Rochester,New Hampshire,Corporate,Technology
50784,638.72,-130.88,Frankfort,Indiana,Corporate,Technology
50786,487.72,-192.30,Prescott Valley,Arizona,Consumer,Technology
50789,8673.9,3440.05,Kissimmee,Florida,Consumer,Office Supplies
50790,255.65,-148.80,Tacoma,Washington,Home Office,Furniture
50816,286.07,-35.94,Newton,Iowa,Small Business,Office Supplies
50816,733.92,302.80,Newton,Iowa,Small Business,Office Supplies
50816,99.11,-12.46,Newton,Iowa,Small Business,Technology
50818,5518.5315,1111.26,Statesboro,Georgia,Small Business,Technology
50822,1635.29,7.92,Pueblo,Colorado,Small Business,Furniture
50822,316.35,-52.18,Pueblo,Colorado,Small Business,Technology
50823,1244.72,269.94,Hurst,Texas,Home Office,Technology
50849,307.37,-249.27,Kearns,Utah,Home Office,Office Supplies
50850,1599.54,578.14,Indianapolis,Indiana,Small Business,Office Supplies
50850,942.42,-634.87,Indianapolis,Indiana,Small Business,Furniture
50852,188.47,-191.23,Tucker,Georgia,Small Business,Office Supplies
50854,137.5,-64.24,Texas City,Texas,Corporate,Office Supplies
50854,5744.24,1118.17,Texas City,Texas,Corporate,Technology
50854,452.15,25.79,Texas City,Texas,Corporate,Office Supplies
50882,366.84,-50.10,Coos Bay,Oregon,Consumer,Office Supplies
50883,6739.92,957.29,Oklahoma City,Oklahoma,Corporate,Furniture
50914,8551.544,2763.13,Peoria,Illinois,Corporate,Technology
50917,1422.31,498.15,North Royalton,Ohio,Consumer,Technology
50945,834.0625,192.29,Roseville,Michigan,Home Office,Technology
50949,73.55,7.95,Springfield,MO,Corporate,Office Supplies
50949,4804.0385,1077.92,University City,MO,Corporate,Technology
50950,391.12,-166.96,Fairfield,California,Corporate,Furniture
50950,448.1,-15.07,Fairfield,California,Corporate,Office Supplies
50977,34.09,-19.90,Eureka,California,Consumer,Office Supplies
50978,816.09,-150.29,Prescott Valley,Arizona,Corporate,Office Supplies
50981,5678.5525,1550.88,Springfield,Ohio,Corporate,Technology
50982,86.53,35.62,Brooklyn,New York,Consumer,Office Supplies
50983,3063.1,-1022.02,Mesa,Arizona,Home Office,Office Supplies
50983,229.03,-28.58,Mesa,Arizona,Home Office,Office Supplies
51008,269.66,-59.13,North Tonawanda,New York,Consumer,Office Supplies
51009,48,-29.14,Van Buren,Arkansas,Corporate,Furniture
51011,5144.8715,1435.83,Eureka,California,Consumer,Technology
51041,2766.818,846.95,Fridley,Minnesota,Home Office,Technology
51044,155.89,50.19,Palm Bay,Florida,Consumer,Office Supplies
51044,1333.18,120.01,Palm Beach Gardens,Florida,Consumer,Furniture
51044,117.27,35.45,Palm Beach Gardens,Florida,Consumer,Office Supplies
51047,65.7,-83.54,Elmwood Park,New Jersey,Corporate,Furniture
51047,1685.07,-681.97,Ocean City,New Jersey,Corporate,Furniture
51072,7036.11,1268.65,Overland Park,Kansas,Small Business,Office Supplies
51073,2475.08,958.80,Dubuque,Iowa,Corporate,Furniture
51073,1610.42,813.35,Dubuque,Iowa,Corporate,Furniture
51075,1290.2065,-160.68,Columbus,Indiana,Small Business,Technology
51107,772.67,286.87,Bangor,Maine,Corporate,Office Supplies
51109,112.05,26.21,Port Arthur,Texas,Home Office,Office Supplies
51111,61.098,-257.72,New Milford,Connecticut,Home Office,Technology
51140,132.01,-93.12,Springfield,Ohio,Corporate,Office Supplies
51140,626.33,24.56,Springfield,Ohio,Corporate,Technology
51140,394.34,352.38,Springfield,Ohio,Corporate,Furniture
51169,291.66,-192.92,Palatine,Illinois,Home Office,Furniture
51171,783.48,-73.40,Chula Vista,California,Small Business,Office Supplies
51175,1135.24,271.81,Chesapeake,Virginia,Consumer,Office Supplies
51175,2136.93,-2297.48,Dale City,Virginia,Consumer,Technology
51200,1617.88,271.90,Eagle,Idaho,Small Business,Technology
51201,312.05,-342.38,Greenville,North Carolina,Corporate,Office Supplies
51202,30.89,-19.55,Charlottesville,Virginia,Small Business,Office Supplies
51202,170.46,-104.35,Charlottesville,Virginia,Small Business,Office Supplies
51203,26622.55,3146.22,South Hadley,MA,Home Office,Furniture
51205,233.01,88.88,Lakewood,Ohio,Home Office,Office Supplies
51205,225.72,16.65,Lakewood,Ohio,Home Office,Office Supplies
51233,26.5,20.12,South Hadley,MA,Corporate,Furniture
51237,4769.0695,1138.58,Kent,Ohio,Small Business,Technology
51239,4046.25,-1296.93,Albuquerque,New Mexico,Consumer,Furniture
51266,1610.29,221.38,Summerville,South Carolina,Corporate,Technology
51266,617.51,98.10,Summerville,South Carolina,Corporate,Office Supplies
51266,278.83,35.16,Summerville,South Carolina,Corporate,Office Supplies
51266,1605.22,230.03,Summerville,South Carolina,Corporate,Office Supplies
51267,4394.78,-335.77,Modesto,California,Home Office,Furniture
51269,21.07,-10.43,Roswell,New Mexico,Small Business,Office Supplies
51269,430.41,-1.55,Santa Fe,New Mexico,Small Business,Furniture
51271,3969.43,-796.51,Twin Falls,Idaho,Consumer,Furniture
51271,2882.707,303.23,Twin Falls,Idaho,Consumer,Technology
51297,356.28,65.76,Eagle,Idaho,Small Business,Office Supplies
51300,344.24,30.76,Franklin,Tennessee,Home Office,Technology
51302,167.55,-223.50,Kissimmee,Florida,Consumer,Office Supplies
51328,689.67,51.47,Minneapolis,Minnesota,Consumer,Furniture
51333,2219.79,-9.45,Plymouth,Minnesota,Corporate,Technology
51333,237.36,-117.86,Plymouth,Minnesota,Corporate,Office Supplies
51360,46.55,16.34,Gulfport,Mississippi,Consumer,Office Supplies
51361,76.06,-35.99,Kirkwood,MO,Corporate,Office Supplies
51361,18056.68,-6474.65,Kirkwood,MO,Corporate,Furniture
51362,1501.8,112.78,Beverly Hills,California,Corporate,Technology
51365,195.23,-72.46,Plymouth,Minnesota,Corporate,Furniture
51365,4051.8,-684.07,Plymouth,Minnesota,Corporate,Furniture
51392,254.89,-106.58,Deland,Florida,Small Business,Technology
51395,78.22,32.50,Plainview,Texas,Corporate,Office Supplies
51395,51.65,-32.13,Plainview,Texas,Corporate,Office Supplies
51424,113.98,21.29,Olympia,Washington,Home Office,Office Supplies
51424,88.94,-47.54,Olympia,Washington,Home Office,Office Supplies
51426,357.01,64.50,Charleston,South Carolina,Consumer,Technology
51461,858.53,-97.54,Indianapolis,Indiana,Corporate,Furniture
51462,417.88,-13.95,Jackson,Michigan,Small Business,Office Supplies
51463,28.34,-18.55,Ithaca,New York,Corporate,Office Supplies
51463,405.3395,-147.88,Ithaca,New York,Corporate,Technology
51488,1561.96,119.92,Newport News,Virginia,Corporate,Office Supplies
51489,4846.68,820.94,Oakland,California,Corporate,Furniture
51489,32.69,-24.43,Oakland,California,Corporate,Office Supplies
51489,38.88,-18.57,Oakland,California,Corporate,Office Supplies
51493,286.26,8.34,Pacifica,California,Corporate,Office Supplies
51494,493.56,12.73,Dearborn,Michigan,Consumer,Technology
51524,2723.1,-446.31,Oklahoma City,Oklahoma,Small Business,Office Supplies
51524,347.2675,-71.09,Oklahoma City,Oklahoma,Small Business,Technology
51525,360.24,-36.24,Inkster,Michigan,Home Office,Technology
51525,1463.27,104.22,Inkster,Michigan,Home Office,Office Supplies
51553,21366.51,-11984.40,Gresham,Oregon,Small Business,Technology
51553,320.04,32.47,Hillsboro,Oregon,Small Business,Office Supplies
51553,88.57,-28.25,Hillsboro,Oregon,Small Business,Office Supplies
51553,73.97,-38.35,Keizer,Oregon,Small Business,Office Supplies
51554,545.04,-210.06,Indian Trail,North Carolina,Home Office,Office Supplies
51554,606.91,-271.77,Indian Trail,North Carolina,Home Office,Office Supplies
51556,45.69,-24.21,Concord,New Hampshire,Corporate,Office Supplies
51557,1749.07,804.66,Roy,Utah,Corporate,Office Supplies
